062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051353999001041019TCRUZ SANDRA              GUERRA                   HENRÍQUEZ                F00000000          N
062019051353999001041002TNATIVIDAD EMILIA         CANO                     PÉREZ                    F00000000          N
062019051353999001041020TADOLFO                   HERRERO                  URDIALES                 M00000000          N
062019051353999001041021TLEÓN                     AVERO                    ROGER                    M00000000          N
062019051353999001041022TALICIA                   JAÉN                     PALMA                    F00000000          N
062019051353999001041023TTOMÁS                    RODRÍGUEZ                VIÑOLY                   M00000000          N
062019051353999001041003TCYNTIA-ELENA             SÁENZ                    VIDAL                    F00000000          N
062019051353999001041004TFÉLIX                    HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051353999001041005TMARÍA                    PÉREZ                    HIERRO                   F00000000          N
062019051353999001041006TELIAMNE                  AVERO                    SANTANA                  F00000000          N
062019051353999001041007TMIGUEL DAVID             ESTÉVEZ                  JURADO                   M00000000          N
062019051353999001041008TSOCORRO                  CARBALLO                 CARBALLO                 F00000000          N
062019051353999001041009TCAROLINA                 HERNÁNDEZ                RUÍZ                     F00000000          N
062019051353999001046001TGUSTAVO                  GARCÍA                   SUÁREZ                   M00000000          S
062019051353999001046010TMARÍA DEL CARMEN         CABRERA                  ÁLAMO                    F00000000          N
062019051353999001046011TRODRIGO ANDRÉS           SEPÚLVEDA                ESPINOZA                 M00000000          N
062019051353999001046012TMARÍA                    PERAITA                  REY                      F00000000          N
062019051353999001046013TANDRÉS MANUEL            SÁNCHEZ                  SANTAMARÍA               M00000000          N
062019051353999001046014TFRANCISCA                RAYA                     BARRERO                  F00000000          N
062019051353999001046015TROBERTO LORENZO          HERNÁNDEZ                BAUTISTA                 M00000000          N
062019051353999001046016TPATRICIA DEL CARMEN      SÁEZ                     CAMPOS                   F00000000          N
062019051353999001046017TJOSÉ ANTONIO             RAMOS                    MONTAÑEZ                 M00000000          N
062019051353999001046018TMARÍA DOLORES            MUÑOZ DE LA NAVA         MÁRMOL                   F00000000          N
062019051353999001046019TNORBERTO JOSÉ            ZAMORA                   FORTUNY                  M00000000          N
062019051353999001046002TLILIAN                   CONCEPCIÓN               ÁLVAREZ                  F00000000          S
062019051353999001046020TMARGARITA MARÍA          JORDAN                   PÉREZ                    F00000000          N
062019051353999001046021TEDUARDO                  TARQUIS                  RODRIGUEZ                M00000000          N
062019051353999001046022TMARÍA ELENA              HERNÁNDEZ                CABRERA                  F00000000          N
062019051353999001046023TMARIO                    MARTÍNEZ                 GARCÍA                   M00000000          N
062019051353999001046003TPAU                      QUILES                   RAYA                     M00000000          N
062019051353999001046004TMARÍA DEL PINO           CABRERA                  PADRÓN                   F00000000          N
062019051353999001046005TORIOL                    MORENO                   MARCO                    M00000000          N
062019051353999001046006TFAYNA MARÍA              MARRERO                  SANTANA                  F00000000          N
062019051353999001046007TANDRÉS                   BRIANSÓ                  CÁRCAMO                  M00000000          N
062019051353999001046008TMARÍA ICIAR              FERNÁNDEZ                PÉREZ                    F00000000          N
062019051353999001046009TRAFAEL                   MÉNDEZ                   QUINTELA                 M00000000          N
062019051353999001048001TGUILLERMO NICANOR        CONCEPCIÓN               RODRÍGUEZ                M00000000          N
062019051353999001048010TALDARA                   DÁVILA                   RODRÍGUEZ                F00000000          N
062019051353999001048011THUGO JOSÉ                QUIRÓS                   MORERA                   M00000000          N
062019051353999001048012TÁNGELA YASMINA           CALDERÍN                 SANTANA                  F00000000          N
062019051353999001048013TDAVID                    GONZÁLEZ                 GINÁS                    M00000000          N
062019051353999001048014TJOSÉ MANUEL              QUINTANA                 SANTANA                  M00000000          N
062019051353999001048015TYOLANDA                  BLANCO                   VIDAL                    F00000000          N
062019051353999001048016TKHALID                   CHAKIR                   SEFFAR                   M00000000          N
062019051353999001048017TJAVIER                   MACHÍN                   SEGUNDO                  M00000000          N
062019051353999001048018TISABEL MARÍA             ORTEGA                   BARRENO                  F00000000          N
062019051353999001048019TJOSEFA MARÍA DOLORES     ARENCIBIA                DÉNIZ                    F00000000          N
062019051353999001048002TJOSÉ LUIS                CERDEÑA                  GONZÁLEZ                 M00000000          N
062019051353999001048020TMARÍA DE LOS ÁNGELES     MORALES                  MORALES                  F00000000          N
062019051353999001048021TAITOR KISHU              MERWANI                  ÁLVAREZ                  M00000000          N
062019051353999001048022TREBECA                   TRUJILLO                 CONCEPCIÓN               F00000000          N
062019051353999001048023TJENIFER DEL CARMENE      SANTANA                  PERDOMO                  F00000000          N
062019051353999001048003TKATHERINA                SANTANA                  TORRES                   F00000000          N
062019051353999001048004TARLENE                   HERNÁNDEZ                UMPIÉRREZ                F00000000          N
062019051353999001048005TCHADIA                   SOUWEILEH                ARENCIBIA                F00000000          N
062019051353999001048006TFRANCISCO JAVIER         HERNÁNDEZ                UMPIÉRREZ                M00000000          N
062019051353999001048007TGUACIMARA SABINA         PÉREZ                    BARRERA                  F00000000          N
062019051353999001048008THANNA                    SOUWEILEH                RIHAN                    M00000000          N
062019051353999001048009TPEDRO ÁNGEL              HERRERA                  GARCÍA                   M00000000          N
062019051353999001054001TÁLVARO                   SANZ                     DEL CAMPO                M00000000          N
062019051353999001054010TYUDY JAZMÍN              BETANCOR                 JIMÉNEZ                  F00000000          N
062019051353999001054011TSERGIO DEL CRISTO        SANTISTEBAN              PEÑA                     M00000000          N
062019051353999001054012TANTONIO DOMINGO          FERNÁNDEZ                VALDIVIA                 M00000000          N
062019051353999001054013TVÍCTOR                   MARTÍN                   MAESTRE                  M00000000          N
062019051353999001054014TBLANCA                   CRESPO                   SANZ                     F00000000          N
062019051353999001054015TMARÍA CRISTANA           BERRIOS                  FORNERÓN                 F00000000          N
062019051353999001054016TAGUSTÍN MANUEL           ALBERTO                  MACHÍN                   M00000000          N
062019051353999001054017TMARÍA SUYAI              MARTÍN                   BERRIOS                  F00000000          N
062019051353999001054018TENMA MARÍA               RODRÍGUEZ                FERNÁNDEZ                F00000000          N
062019051353999001054019TROBERTO                  SUÁREZ                   PÉREZ                    M00000000          N
062019051353999001054002TALICIA MARÍA             GARCÍA                   ARTILES                  F00000000          N
062019051353999001054020TALEJANDRO                KRAKHMALOFF              JIMÉNEZ                  M00000000          N
062019051353999001054021TREGLA MARÍA              CABRERA                  HERNÁNDEZ                F00000000          N
062019051353999001054022TALEXANDRA MARÍA          AGUILAR                  MONSALVO                 F00000000          N
062019051353999001054023TFRANCISCO                SÁNCHEZ                  FERNÁNDEZ                M00000000          N
062019051353999001054003TIVAN                     CRESPO                   SANZ                     M00000000          N
062019051353999001054004TVICTORIA                 TORRES                   OJEDA                    F00000000          N
062019051353999001054005TASUNCIÓN                 GARCÍA                   ROMERO                   F00000000          N
062019051353999001054006TCONSTANTINO ENRIQUE      GONZÁLEZ                 GONZÁLEZ                 M00000000          N
062019051353999001054007TDAVID                    CASALINS                 RODRÍGUEZ                M00000000          N
062019051353999001054008TERNESTO                  ÁLVAREZ                  JORDI                    M00000000          N
062019051353999001054009TALICIA                   NARRO                    GONZÁLEZ                 F00000000          N
062019051384999001003001TENRIQUE                  ARRIAGA                  ÁLVAREZ                  M00000000          S
062019051384999001003010TARIADNA                  PERDOMO                  REYES                    F00000000          N
062019051384999001003011TEDUARDO                  ZEROLO                   ÁLVAREZ                  M00000000          N
062019051384999001003012TGENOVEVA FLORENTINA      DE COSSIO                SAVIN D ORFOND           F00000000          N
062019051384999001003013TARGELIO NICASIO          DÍAZ                     PÉREZ                    M00000000          N
062019051384999001003014TJAVIER                   HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051384999001003015TSARA MARÍA               RUÍZ                     ALONSO                   F00000000          N
062019051384999001003016TTOMÁS FELIX              GARCÍA                   PÉREZ                    M00000000          N
062019051384999001003017TRAQUEL NIVARIA           PLASENCIA                OTERO                    F00000000          N
062019051384999001003018TENOC                     DE LA CRUZ               CRUZ                     M00000000          N
062019051384999001003019TCARMEN PILAR             NAVARRO                  ARZOLA                   F00000000          N
062019051384999001003002TCONCEPCIÓN MARÍA         RIVERO                   RODRÍGUEZ                F00000000          S
062019051384999001003020THUNEIDI                  ABDUL RAZZAK             SULTÁN                   M00000000          N
062019051384999001003021TJULIA ISABEL             LÓPEZ                    AFONSO                   F00000000          N
062019051384999001003022TDAVID                    WIOT                     MILLÁN                   M00000000          N
062019051384999001003023TGEMA MARÍA               DÍAZ                     ABREU                    F00000000          N
062019051384999001003024TCRISTHIAN                EXPÓSITO                 ACOSTA                   M00000000          N
062019051384999001003025TANA MARÍA                CAMPOS                   TRUJILLO                 F00000000          N
062019051384999001003026TJOSÉ ADÁN                GARCÍA                   CASAÑAS                  M00000000          N
062019051384999001003027TSARA                     MARTÍN                   RAMOS                    F00000000          N
062019051384999001003028TROCÍO                    CLAVO                    GONZÁLEZ                 F00000000          N
062019051384999001003029TCARLOS ADRIÁN            FUENTES                  CRUZ                     M00000000          N
062019051384999001003003TJOSÉ ALBERTO             LEÓN                     ALONSO                   M00000000          N
062019051384999001003030TMARCELA SANDRA           RAMALLO                  RODRÍGUEZ                F00000000          N
062019051384999001003031TOSCAR DAVID              FLORES                   PÉREZ                    M00000000          N
062019051384999001003004TJOSÉ CLEMENTE            DÍAZ                     GÓMEZ                    M00000000          N
062019051384999001003005TBÉLICA                   PÉREZ                    FERNÁNDEZ                F00000000          N
062019051384999001003006TENRIQUE                  ERNESTO                  ROSALES                  M00000000          N
062019051384999001003007TMARÍA ISABEL             BELLO                    BELLO                    F00000000          N
062019051384999001003008TMARIBEL                  DÍAZ                     GÓMEZ                    F00000000          N
062019051384999001003009TJOSÉ DOMINGO             ALONSO                   SOCAS                    M00000000          N
062019051384999001006001TCARLOS E.                ALONSO                   RODRÍGUEZ                M00000000          S
062019051384999001006010TJUANA MARÍA              REYES                    MELIÁN                   F00000000          S
062019051384999001006011TANTOLÍN                  BUENO                    JORGE                    M00000000          S
062019051384999001006012TDIANA                    MORA                     IZQUIERDO                F00000000          N
062019051384999001006013TCARMEN DELIA             ALBERTO                  GÓMEZ                    F00000000          N
062019051384999001006014TJUANA MARÍA              DE LA ROSA               GONZÁLEZ                 F00000000          N
062019051384999001006015TIVÁN JESÚS               MARTÍN                   RODRÍGUEZ                M00000000          N
062019051384999001006016TTERESA DE JESÚS          LINARES                  HERNÁNDEZ (TERE)         F00000000          N
062019051384999001006017TGUACIMARA                GONZÁLEZ                 DÍAZ                     F00000000          N
062019051384999001006018TCARMEN JULIA             CRUZ                     MARTÍN                   F00000000          N
062019051384999001006019TDAVID RAFAEL             LOZANO                   MEDINA                   M00000000          N
062019051384999001006002TEFRAÍN                   MEDINA                   HERNÁNDEZ                M00000000          S
062019051384999001006020TMOISÉS                   AFONSO                   DE LEÓN                  M00000000          N
062019051384999001006021TSHEYLA                   HERNÁNDEZ                ZAMORA                   F00000000          N
062019051384999001006022TJESÚS DOMINGO            GALVÁN                   DELGADO                  M00000000          N
062019051384999001006023TDOMINGO PLATÓN           FELIPE                   RODRÍGUEZ                M00000000          N
062019051384999001006024TJUANA ELENA              CAÑIZARES                DIONIS                   F00000000          N
062019051384999001006025TMARÍA DE LA CRUZ         DÍAZ                     DOMINGUEZ (CRUCI)        F00000000          N
062019051384999001006026TJOSEFA ESTHER            CLEMENTE                 CLEMENTE                 F00000000          N
062019051384999001006027TEDUARDO                  ÁLVAREZ                  GARCÍA                   M00000000          N
062019051384999001006028TROXANA MÓNICA            VEGA                     LORCA                    F00000000          N
062019051384999001006029TMARÍA ISABEL             BRETÓN                   PÉREZ                    F00000000          N
062019051384999001006003TALBERTO                  BERNABÉ                  TEJA                     M00000000          S
062019051384999001006030TVÍCTOR M.                DÍAZ                     DOMÍNGUEZ                M00000000          N
062019051384999001006031TMARÍA DEL CRISTO         PÉREZ                    ZAMORA                   F00000000          N
062019051384999001006004TMARÍA COROMOTO           YANES                    GONZÁLEZ                 F00000000          S
062019051384999001006005TBLANCA DELIA             PÉREZ                    DELGADO                  F00000000          S
062019051384999001006006TVERONICA                 MESEGUER                 DEL PINO                 F00000000          S
062019051384999001006007TJOSÉ MANUEL              PITTI                    GONZÁLEZ                 M00000000          S
062019051384999001006008TFELIX M.                 FARIÑA                   RODRÍGUEZ                M00000000          S
062019051384999001006009TRAQUEL E.                GUTIÉRREZ                YANES                    F00000000          S
062019051384999001013001TLOPE DOMINGO             AFONSO                   HERNÁNDEZ                M00000000          S
062019051384999001013010TSARA                     CANO                     DELGADO                  F00000000          N
062019051384999001013011TPATRICIO JOSÉ            GARCÍA                   LUIS                     M00000000          N
062019051384999001013012TANDRÉS                   RODRÍGUEZ                DELGADO                  M00000000          N
062019051384999001013013TLORENA                   SOCAS                    RODRÍGUEZ                F00000000          N
062019051384999001013014TDAVID MARCOS             MESA                     PÉREZ                    M00000000          N
062019051384999001013015TIRENE                    HERNÁNDEZ                HERNÁNDEZ                F00000000          N
062019051384999001013016TANA DACIL                ACOSTA                   ARTENGO                  F00000000          N
062019051384999001013017TMÁXIMO ALEJANDRO         DÍAZ-ESTÉBANEZ           LINARES                  M00000000          N
062019051384999001013018TMARÍA ELENA              CORREA                   PÉREZ                    F00000000          N
062019051384999001013019TRAFAEL JOSÉ              PEÑA                     CABRERA                  M00000000          N
062019051384999001013002TZAIDA CANDELARIA         GONZÁLEZ                 RODRÍGUEZ                F00000000          S
062019051384999001013020TJUAN FELIPE              RODRÍGUEZ                JORGE                    M00000000          N
062019051384999001013021TELIZABETH                PADILLA                  NAVARRO                  F00000000          N
062019051384999001013022TJOSÉ BENITO              DIEGUEZ                  GALLEGO                  M00000000          N
062019051384999001013023TCAROLINA                 DE ALBERTO               SANTANA                  F00000000          N
062019051384999001013024TBIENVENIDO               QUINTERO                 MACHADO                  M00000000          N
062019051384999001013025TMONTSERRAT               FUENTES                  BAYONA                   F00000000          N
062019051384999001013026TANA MARÍA                LEMUS                    MARRERO                  F00000000          N
062019051384999001013027TCRISTO JESÚS             MÉNDEZ                   LUIS                     M00000000          N
062019051384999001013028TARIADNNA                 RODRÍGUEZ                GARCÍA                   F00000000          N
062019051384999001013029TJENNIFER MARÍA           CURBELO                  TRUJILLO                 F00000000          N
062019051384999001013003TMANUEL                   FERNÁNDEZ                VEGA                     M00000000          S
062019051384999001013030TJOSÉ VÍCTOR              DELGADO                  CUEVAS                   M00000000          N
062019051384999001013031TMARÍA INMACULADA         ACOSTA                   CARRILLO                 F00000000          N
062019051384999001013004TAGUEDA                   FUMERO                   ROQUE                    F00000000          S
062019051384999001013005TVALENTÍN ESTEBAN         GONZÁLEZ                 ÉVORA                    M00000000          N
062019051384999001013006TJOSÉ CARLOS              ACHA                     DOMÍNGUEZ                M00000000          N
062019051384999001013007TANTONIA MARÍA            DOMÍNGUEZ                SOSA                     F00000000          N
062019051384999001013008TJAIME                    HERNÁNDEZ ABAD           AMARAL                   M00000000          N
062019051384999001013009TJULIÁN                   GONZÁLEZ                 ÁLVAREZ                  M00000000          N
062019051384999001016001TJOSÉ VALENTÍN            CORREA                   GUTIÉRREZ                M00000000          N
062019051384999001016010TJUAN LUIS                HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051384999001016011TDUNIA MONTSERRAT         MÚJICA                   ÁLVAREZ                  F00000000          N
062019051384999001016012TANTONIO                  TRUJILLO                 FRÍAS                    M00000000          N
062019051384999001016013TOMAIRA YÉSICA            MEDINA                   ABREU                    F00000000          N
062019051384999001016014TÁNGEL                    HERNÁNDEZ                GONZÁLEZ                 M00000000          N
062019051384999001016015TMONTSERRAT               MARTÍN                   REYES                    F00000000          N
062019051384999001016016TEDUARDO ALFONSO          GARCÍA                   EXPÓSITO                 M00000000          N
062019051384999001016017TVANESA                   MARTÍN                   GONZÁLEZ                 F00000000          N
062019051384999001016018TANTONIO                  LÓPEZ                    GONZÁLEZ                 M00000000          N
062019051384999001016019TESPERANZA                IZQUIERDO                RIVERO                   F00000000          N
062019051384999001016002TANTONIA DEL CARMEN       RODRÍGUEZ                MARTÍN                   F00000000          N
062019051384999001016020TJOSÉ ALBERTO             MEDINA                   MAYOR                    M00000000          N
062019051384999001016021TCARMEN ISABEL            GONZÁLEZ                 RODRÍGUEZ                F00000000          N
062019051384999001016022TMARÍA ADELA              GARCÍA                   FERNÁNDEZ                F00000000          N
062019051384999001016023TDANIEL                   ÁLVAREZ                  MORALES                  M00000000          N
062019051384999001016024TJOSÉ ABEL                DELGADO                  ARVELO                   M00000000          N
062019051384999001016025TSONIA                    GONZÁLEZ                 TOLEDO                   F00000000          N
062019051384999001016026TLENNYS LUTECIA           DARIAS                   MÁRQUEZ                  F00000000          N
062019051384999001016027TELENA                    REYES                    GUTIÉRREZ                F00000000          N
062019051384999001016028TCARLOS JAVIER            TORRES                   QUEVEDO                  M00000000          N
062019051384999001016029TPRISCILA                 HERNÁNDEZ                TORRES                   F00000000          N
062019051384999001016003TÓSCAR                    IZQUIERDO                PÉREZ                    M00000000          N
062019051384999001016030TCONRADO                  DOMÍNGUEZ                HERNÁNDEZ                M00000000          N
062019051384999001016031TDAVID ANTONIO            MÉNDEZ                   GARCÍA                   M00000000          N
062019051384999001016004TMARÍA MONTSERRAT         GONZÁLEZ                 MARTÍNEZ                 F00000000          N
062019051384999001016005TTANAUSÚ                  ESTÉVEZ                  ÁLVAREZ                  M00000000          N
062019051384999001016006TANA ISABEL               VEGA                     ÁLVAREZ                  F00000000          N
062019051384999001016007TLETICIA DEL CARMEN       LÓPEZ                    DÍAZ                     F00000000          N
062019051384999001016008TRAQUEL                   LEÓN                     SUÁREZ                   F00000000          N
062019051384999001016009TDANIEL RAFAEL            ROSS                     MÁRQUEZ                  M00000000          N
062019051384999001018001TPEDRO MANUEL             MARTÍN                   DOMÍNGUEZ                M00000000          S
062019051384999001018010TCARMEN LUZ               BASO                     LORENZO                  F00000000          S
062019051384999001018011TNAUZET                   GUGLIOTA                 GONZÁLEZ                 M00000000          S
062019051384999001018012TDULCE MARÍA TERESA       GONZÁLEZ                 DORESTE                  F00000000          N
062019051384999001018013TCARLOS ZEBENSUÍ          CHINEA                   LINARES                  M00000000          N
062019051384999001018014TPRISCILA                 DE LEÓN                  ÁLVAREZ                  F00000000          N
062019051384999001018015TLUIS ALEJANDRO           BELTRI                   BAUDET                   M00000000          N
062019051384999001018016TCARMEN ROSA              GONZÁLEZ                 CABRERA                  F00000000          N
062019051384999001018017TMOISES IVÁN              ARMAS                    PÉREZ                    M00000000          N
062019051384999001018018TMARÍA MÓNICA             GONZÁLEZ                 ORAMA                    F00000000          N
062019051384999001018019TOSCAR DAVID              DELGADO                  MELO                     M00000000          N
062019051384999001018002TBERTA MARÍA              PÉREZ                    HERNÁNDEZ                F00000000          S
062019051384999001018020TMARÍA ASUNCIÓN           PARDILLO                 VELA                     F00000000          N
062019051384999001018021TALEJANDRO                HERRERA                  RODRÍGUEZ                M00000000          N
062019051384999001018022TLUZ KARINA               GARCÍA                   RUÍZ                     F00000000          N
062019051384999001018023TERNESTO                  OLIVA                    MARTÍN                   M00000000          N
062019051384999001018024TMARÍA ZULEYMA            GONZÁLEZ                 HERRRERA                 F00000000          N
062019051384999001018025TVÍCTOR JESÚS             MARTÍN                   PÉREZ                    M00000000          N
062019051384999001018026TYANIRA                   GUTIÉRREZ                PÉREZ                    F00000000          N
062019051384999001018027TALEJANDRO                MATEO                    MORALES                  M00000000          N
062019051384999001018028TSUSANA                   ZORRILLA                 VERDE                    F00000000          N
062019051384999001018029TANTONIO VICENTE          ÁLVAREZ                  RIVERO                   M00000000          N
062019051384999001018003TMIGUEL ÁNGEL             PÉREZ                    HERNÁNDEZ                M00000000          S
062019051384999001018030TMARÍA CONCEPCIÓN         GONZÁLEZ                 ZEROLO                   F00000000          N
062019051384999001018031TAARÓN                    AFONSO                   GONZÁLEZ                 M00000000          N
062019051384999001018004TMARÍA ANA                FRANQUET                 NAVARRO                  F00000000          S
062019051384999001018005TJOSÉ GREGORIO            MARTÍN                   PLATA                    M00000000          S
062019051384999001018006TMARÍA ISABEL             GARCÍA                   HERNÁNDEZ                F00000000          S
062019051384999001018007TJAVIER                   RODRÍGUEZ                MEDINA                   M00000000          S
062019051384999001018008TLISKEL                   ÁLVAREZ                  DOMÍNGUEZ                F00000000          S
062019051384999001018009TFRANCISCO JAVIER         PARRILLA                 GÓMEZ                    M00000000          S
062019051384999001022001TJOSÉ RAMÓN               CARRILLO                 RODRÍGUEZ                M00000000          N
062019051384999001022010TELSA MARÍA               EXPÓSITO                 PLASENCIA                F00000000          N
062019051384999001022011TJESÚS DAVID              GONZÁLEZ                 PASCOLO                  M00000000          N
062019051384999001022012TYOLANDA                  PAEZ                     ESTÉVEZ                  F00000000          N
062019051384999001022013TNICASIO JOSÉ MANUEL      ESPINOSA                 REYES                    M00000000          N
062019051384999001022014TSANDRA                   FUMERO                   PÉREZ                    F00000000          N
062019051384999001022015TJOSÉ LUIS                RECUERO                  GONZÁLEZ                 M00000000          N
062019051384999001022016TYAIZA                    RECUERO                  ESTÉVEZ                  F00000000          N
062019051384999001022017TSANTIAGO JESÚS           DÍAZ                     DELGADO                  M00000000          N
062019051384999001022018TESTHER MARÍA             ESPINOSA                 FUMERO                   F00000000          N
062019051384999001022019TPEDRO PABLO              MEDINA                   SÁNCHEZ                  M00000000          N
062019051384999001022002TMARÍA BEATRIZ            HIGUERA                  ÁLVAREZ                  F00000000          N
062019051384999001022020TSORAYA PALOMA            PALOMO                   MEDINA                   F00000000          N
062019051384999001022021TJORGE                    CEJUDO                   SANTAN                   M00000000          N
062019051384999001022022TGLORIA ÁNGELES           MARTÍN                   ROMERO                   F00000000          N
062019051384999001022023TRAFAEL CARLOS            RODRÍGUEZ                SANTANA                  M00000000          N
062019051384999001022024TMARÍA DE LOS ÁNGELES     GARCÍA-RAMOS             MEDINA                   F00000000          N
062019051384999001022025TJOSÉ FRANCISCO           SANTANA                  ALFONSO                  M00000000          N
062019051384999001022026TMARÍA INMACULADA         ESTÉVEZ                  FUENTES                  F00000000          N
062019051384999001022027TRAFAEL                   LEÓN                     HERNÁNDEZ                M00000000          N
062019051384999001022028TNURIA                    ESPINOSA                 AFONSO                   F00000000          N
062019051384999001022029TJONATAN JAVIER           RODRÍGUEZ                SÁNCHEZ                  M00000000          N
062019051384999001022003TANTONIO                  PERERA                   MOLINERO                 M00000000          N
062019051384999001022030TPINO ROSA                HERNÁNDEZ                CEBALLOS                 F00000000          N
062019051384999001022031TANTONIO MELCHOR          MADRID                   CERVERA                  M00000000          N
062019051384999001022004TANA MARÍA BERTA          AFONSO                   MARTÍN                   F00000000          N
062019051384999001022005TPEDRO ANTONIO            GARCÍA                   PÉREZ                    M00000000          N
062019051384999001022006TROSA DELIA               RODRÍGUEZ                ÁLVAREZ                  F00000000          N
062019051384999001022007TPABLO                    ESPINOSA                 AFONSO                   M00000000          N
062019051384999001022008TLUCÍA                    MARTÍN                   PÉREZ                    F00000000          N
062019051384999001022009TFRANCISCO JAVIER         RODRÍGUEZ                CORREA                   M00000000          N
062019051384999001034001THOLY SUNYA               DÍAZ                     KAAS-NIELSEN             F00000000          N
062019051384999001034010TISIDRO M.                RODRÍGUEZ                CEDRÉS                   M00000000          N
062019051384999001034011TJUDIT                    DÍAZ                     DÍAZ                     F00000000          N
062019051384999001034012TKEVIN ISRAEL             GUERRA                   GARCÍA                   M00000000          N
062019051384999001034013TGREGORIO                 HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051384999001034014TMARÍA ISABEL             GONZÁLEZ                 MÉNDEZ                   F00000000          N
062019051384999001034015TJUSTO                    MOLINA                   PÉREZ                    M00000000          N
062019051384999001034016TCARMEN DOLORES           TOMÉ                     JORGE                    F00000000          N
062019051384999001034017TJUAN FRAN FRANCISCO      HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051384999001034018TJOSÉ CARLOS              DE LEÓN                  RODRÍGUEZ                M00000000          N
062019051384999001034019TYASMÍN                   BOUZAOUI                 ACOSTA                   F00000000          N
062019051384999001034002TPEDRO MANUEL             GONZÁLEZ                 CÁNOVAS                  M00000000          N
062019051384999001034020TJOSÉ CARLOS              DELGADO                  SANTOS                   M00000000          N
062019051384999001034021TELBA ANTONIA             MARTÍN                   GONZÁLEZ                 F00000000          N
062019051384999001034022TFEDERICO                 GALVÁN                   SANTANA                  M00000000          N
062019051384999001034023TYERAY                    BONILLA                  JORGE                    M00000000          N
062019051384999001034024TTILELLI                  PÉREZ                    MARTÍN                   F00000000          N
062019051384999001034025TVALERIANO L.             OLIVA                    BORGES                   M00000000          N
062019051384999001034026TCECILIA IRENE            ECHEVARRÍA               ROMERO                   F00000000          N
062019051384999001034027TMARCOS DOMINGO           NEGRÍN                   BRITO                    M00000000          N
062019051384999001034028TEDUARDO                  NACIMIENTO               GARCÍA                   M00000000          N
062019051384999001034029TSARA MARÍA               GARCÍA                   GARCÍA                   F00000000          N
062019051384999001034003TCATALINA                 PÉREZ                    LLARENA                  F00000000          N
062019051384999001034030TPEDRO                    DELGADO                  RIVERO                   M00000000          N
062019051384999001034031TLAURA                    AFONSO                   SÁNCHEZ                  M00000000          N
062019051384999001034004TJOSÉ MANUEL              TORRES                   ÁLVAREZ                  M00000000          N
062019051384999001034005TJULIÁN ADAY              HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051384999001034006TARGIMIRA                 PÉREZ                    ESTÉVEZ                  F00000000          N
062019051384999001034007TJOSÉ CARLOS              FREGEL                   GONZÁLEZ                 M00000000          N
062019051384999001034008TGABRIEL                  DOMÍNGUEZ                RODRÍGUEZ                M00000000          N
062019051384999001034009TNELLY                    PADILLA                  GONZÁLEZ                 F00000000          N
062019051384999001045001TJAVIER                   HERNÁNDEZ                GARCÍA                   M00000000          N
062019051384999001045010TESTEFANÍA                CAYUELA                  TORRES                   F00000000          N
062019051384999001045011TJUAN MANUEL              MORALES                  PERERA                   M00000000          N
062019051384999001045012TBENJAMÍN                 NAVES                    RAMOS                    M00000000          N
062019051384999001045013TMÓNICA                   LAVERA                   HERNÁNDEZ                F00000000          N
062019051384999001045014TMARÍA CANDELARIA         OVAL                     AFONSO                   F00000000          N
062019051384999001045015TGLORIA MARÍA             LUIS                     ALEMÁN                   F00000000          N
062019051384999001045016TDANIEL                   RODRÍGUEZ                RODRÍGUEZ                M00000000          N
062019051384999001045017TRICARDO                  MELIÁN                   PERDOMO                  M00000000          N
062019051384999001045018TCONCEPCIÓN               ORTEGA                   CRUZ                     F00000000          N
062019051384999001045019TVICTORIA EUGENIA         COLOMER                  RODRÍGUEZ                F00000000          N
062019051384999001045002TISAAC                    PADRÓN                   HERNÁNDEZ                M00000000          N
062019051384999001045020TMARÍA JOSÉ               MARTÍN                   FAGUNDO                  F00000000          N
062019051384999001045021TJUAN MANUEL              MORALES                  PÉREZ                    M00000000          N
062019051384999001045022TCESAR                    GAINZA                   GONZÁLEZ                 M00000000          N
062019051384999001045023TMARÍA URBANA             PERDOMO                  PINO                     F00000000          N
062019051384999001045024TMARÍA ELBA               MARTÍN                   BRITO                    F00000000          N
062019051384999001045025TROSA MARÍA               RIVERO                   DELGADO                  F00000000          N
062019051384999001045026TPABLO                    VÁZQUEZ                  PLASENCIA                M00000000          N
062019051384999001045027TJERÓNIMO                 LAVERA                   BLAZQUEZ                 M00000000          N
062019051384999001045028TVIOLETA                  HERNÁNDEZ                GUANCHE                  F00000000          N
062019051384999001045029TBEATRIZ                  LARGO                    DÍAZ                     F00000000          N
062019051384999001045003TTAMARA                   HERNÁNDEZ                PIMIENTA                 F00000000          N
062019051384999001045030TMIGUEL ÁNGEL             MORALES                  PERERA                   M00000000          N
062019051384999001045031TRAUEL                    TRUJILLO                 HERNÁNDEZ                F00000000          N
062019051384999001045004TPILAR GLORIA             GONZÁLEZ                 CEJAS                    F00000000          N
