062007051351999000001001TDON JOSE MANUEL          SORIA                    LOPEZ                     00000000          S
062007051352999000153017TRAFAEL                   AGUILAR                  CORUJO                    00000000          N
062007051352999000153018TDON FRANCISCO JAVIER     CURBELO                  LUZARDO                   00000000          N
062007051352999000153019TDOÑA MARIA DOLORES       CORUJO                   RODRIGUEZ                 00000000          N
062007051352999000153002TDOÑA MARIA JOSE          DOCAL                    SERRANO                   00000000          S
062007051352999000153020TDOÑA REBECA              SOTO                     AGUILERA                  00000000          N
062007051352999000153021TDON ANTONIO DAVID        CAMACHO                  UMPIERREZ                 00000000          N
062007051352999000153022TDOÑA MARIA DEL CARMEN    SAN GINES                MEDIAN                    00000000          N
062007051352999000153023TDON LEOPOLDO             CABRERA                  LASSO                     00000000          N
062007051352999000153003TDON MANUEL               CABRERA                  CABRERA                   00000000          S
062007051352999000153004TDOÑA PLACIDA             GUERRA                   CABRERA                   00000000          S
062007051352999000153005TDON RAMON                BERMUDEZ                 BENASCO                   00000000          S
062007051352999000153006TDOÑA MARIA NEREIDA       PEREZ                    GONZALEZ                  00000000          S
062007051352999000153007TDON JOSE DOMINGO         MARTIN                   MORALES                   00000000          N
062007051352999000153008TDON FELICIANO RAMON      DIAZ                     HERNANDEZ                 00000000          N
062007051352999000153009TDOÑA MARIA INMACULADA    RODRIGUEZ                FERNANDEZ                 00000000          N
062007051353999000001001TDOÑA ANA DEL PILAR       PADILLA                  CAMEJO                    00000000          S
062007051353999000001010TDOÑA MARIA CARMEN        CHACON                   LEON                      00000000          N
062007051353999000001011TDON GONZALO JAVIER       JIMENEZ                  RODRIGUEZ                 00000000          N
062007051353999000001012TDON OSCAR                LUJAN                    GONZALEZ                  00000000          N
062007051353999000001013TDOÑA NEREA               NUÑEZ                    ARIAS                     00000000          N
062007051353999000001014TDON HUMBERTO             ACOSTA                   FUENTES                   00000000          N
062007051353999000001015TDOÑA BIBIANA             MATEOS                   LUGO                      00000000          N
062007051353999000001016TDOÑA ALICIA INMACULADA   ROGER                    VIERA                     00000000          N
062007051353999000001017TDOÑA CATHAYSA            UMPIERREZ                RAMOS                     00000000          N
062007051353999000001018TDON ANTONIO JOAQUIN      RODRIGUEZ                MARTIN                    00000000          N
062007051353999000001019TDOÑA MARIA CORNELIA      ARMAS                    DUMPIERREZ                00000000          N
062007051353999000001002TDON CLAUDIO              GUTIERREZ                VERA                      00000000          S
062007051353999000001020TDON ISIDRO               ARMAS                    ALONSO                    00000000          N
062007051353999000001021TDOÑA GUACIMARA           ORAMAS                   MARICHAL                  00000000          N
062007051353999000001003TDON GUILLERMO NICANOR    CONCEPCION               RODRIGUEZ                 00000000          S
062007051353999000001004TDON JOSE AGUSTIN         MEDINA                   GONZALEZ                  00000000          S
062007051353999000001005TDOÑA AGUEDA              MONTELONGO               GONZALEZ                  00000000          S
062007051353999000001006TDON PEDRO MANUEL         GONZALEZ                 SANCHEZ                   00000000          N
062007051353999000001007TDON DOMINGO              PEREZ                    SAAVEDRA                  00000000          N
062007051353999000001008TDOÑA ISABEL CLARA        MARICHAL                 TORRES                    00000000          N
062007051353999000001009TDOÑA SANDRA MARIA        GONZALEZ                 FRANQUIS                  00000000          N
062007051353999000002001TDON BLAS                 ACOSTA                   CABRERA                   00000000          S
062007051353999000002010TDOÑA MONICA VICTORIA     CARMONA                  PEREZ                     00000000          N
062007051353999000002011TDON JACINTO FLORENTINO   SILVERA                  BRITO                     00000000          N
062007051353999000002012TDON LUCAS                HERNANDEZ                GIL                       00000000          N
062007051353999000002013TDOÑA MARIA LUISA         CARDENES                 MARTIN                    00000000          N
062007051353999000002014TDOÑA LUISA               DOMINGUEZ                ROBAYNA                   00000000          N
062007051353999000002015TDON FRANCISCO            BLANCO                   BETANCOR                  00000000          N
062007051353999000002016TDOÑA BIENVENIDA          MESA                     GONZALEZ                  00000000          N
062007051353999000002017TDON ALFONSO              FUENTES                  CURBELO                   00000000          N
062007051353999000002018TDOÑA CRISELDA            CABRERA                  ALONSO                    00000000          N
062007051353999000002019TDOÑA LAURA ESTHER        MENDEZ                   PEREZ                     00000000          N
062007051353999000002002TDOÑA MARLENE             FIGUEROA                 MARTIN                    00000000          S
062007051353999000002020TDON ALBERTO              QUIÑONES                 CADENAS                   00000000          N
062007051353999000002021TDOÑA ISABEL              OJEDA                    FRANCES                   00000000          N
062007051353999000002003TDON EUSTAQUIO JUAN       SANTANA                  GIL                       00000000          S
062007051353999000002004TDOÑA MARIA DEL PILAR     RODRIGUEZ                AVILA                     00000000          S
062007051353999000002005TDON DOMINGO JUAN         JIMENEZ                  GONZALEZ                  00000000          S
062007051353999000002006TDON ALEJANDRO JESUS      JORGE                    MORENO                    00000000          S
062007051353999000002007TDON JUAN                 ESTARICO                 QUINTANA                  00000000          N
062007051353999000002008TDOÑA MARIA JESUS         DE LA CRUZ               MONSERRAT                 00000000          N
062007051353999000002009TDON ANGEL                SOTO                     HERNANDEZ                 00000000          N
062007051353999000112001TDON RAUL                 LAVANDERA                LOPEZ                     00000000          N
062007051353999000112010TDON JUAN PEDRO           LOPEZ                    ALONSO                    00000000          N
062007051353999000112011TDOÑA BENEDICTA           TEJERA                   PEREZ                     00000000          N
062007051353999000112012TDON YORDANI              CURBELO                  TORRES                    00000000          N
062007051353999000112013TDOÑA YAIZA DE JESUS      ALEMAN                   GODOY                     00000000          N
062007051353999000112014TDON JOSE JUAN            PARDITAS                 ALBORES                   00000000          N
062007051353999000112015TDON ISMAEL MARTIN        ELVIRA                   BORGES                    00000000          N
062007051353999000112016TDON HECTOR               PEÑATE                   CILLERO                   00000000          N
062007051353999000112017TDOÑA JOSEFA ANTONIA      CHARCO                   LOPEZ                     00000000          N
062007051353999000112018TDON JAVIER               RAMIREZ                  MONTESDEOCA               00000000          N
062007051353999000112019TDOÑA MARIA DEL PINO      PEREZ                    LOPEZ                     00000000          N
062007051353999000112002TDON JUAN MANUEL          LEON                     LEON                      00000000          N
062007051353999000112020TDON JUAN LUIS            ALEMAN                   QUINTANA                  00000000          N
062007051353999000112021TDOÑA GEMA PATRICIA       RODRIGUEZ                SANCHEZ                   00000000          N
062007051353999000112003TDON AGUSTIN              DIAZ                     MATOSO                    00000000          N
062007051353999000112004TDOÑA GABRIELA            LOPEZ                    ALONSO                    00000000          N
062007051353999000112005TDOÑA MARIA ISABEL        REINOSO                  GONZALEZ                  00000000          N
062007051353999000112006TDON HILARIO              ESTEVEZ                  MORERA                    00000000          N
062007051353999000112007TDON MANUEL               RAMIREZ                  GONZALEZ                  00000000          N
062007051353999000112008TDOÑA MARIA CARMEN        ASENSIO                  BERNARDEZ                 00000000          N
062007051353999000112009TDOÑA RAQUEL ICIAR        GONZALEZ                 GRANGEL                   00000000          N
062007051353999000114001TDON MARIO                CABRERA                  GONZALEZ                  00000000          S
062007051353999000114010TDOÑA NATALIA DEL CARMEN  EVORA                    SOTO                      00000000          S
062007051353999000114011TDON JORDANI ANTONIO      CABRERA                  SOTO                      00000000          N
062007051353999000114012TDON LUCIANO              BARRIOS                  UMPIERREZ                 00000000          N
062007051353999000114013TDON JUAN SALVADOR        CERDEÑA                  MARTIN                    00000000          N
062007051353999000114014TDOÑA MAGDALENA           BAEZ                     CHESA                     00000000          N
062007051353999000114015TDOÑA JUANA MARIA DEL CARMALONSO                   MATOS                     00000000          N
062007051353999000114016TDON JOSE ANTONIO         ALONSO                   ROBAYNA                   00000000          N
062007051353999000114017TDON JOSE MANUEL          BETANCORT                ALVAREZ                   00000000          N
062007051353999000114018TDOÑA MARIA DEL CARMEN    OJEDA                    DIAZ                      00000000          N
062007051353999000114019TDOÑA MARIA SORAYA        PEREZ                    GOPAR                     00000000          N
062007051353999000114002TDOÑA CANDELARIA          UMPIERREZ                RAMOS                     00000000          S
062007051353999000114020TDOÑA MARIA VANESSA       LOPEZ                    PEREZ                     00000000          N
062007051353999000114021TDON ANCOR                SAAVEDRA                 ARMAS                     00000000          N
062007051353999000114003TDON MANUEL               MIRANDA                  MEDINA                    00000000          S
062007051353999000114004TDON VICTOR MODESTO       ALONSO                   FALCON                    00000000          S
062007051353999000114005TDOÑA GENARA CECILIA      RUIZ                     URQUIA                    00000000          S
062007051353999000114006TDOÑA EDILIA ROSA         PEREZ                    GUERRA                    00000000          S
062007051353999000114007TDON GONZALO              CABRERA                  JORDAN                    00000000          S
062007051353999000114008TDON ANDRES               VALEROS                  ROMERO                    00000000          S
062007051353999000114009TDON ANTONIO              MESA                     HERNANDEZ                 00000000          S
062007051353999000147001TDON JESUS MANUEL         GIRALDEZ                 MACIA                     00000000          N
062007051353999000147010TDOÑA MARIA VICTORIA      REYES                    SOSA                      00000000          N
062007051353999000147011TDON LEONARDO             PADRON                   CABRERA                   00000000          N
062007051353999000147012TDON JOSE AGUSTIN         GARCIA                   GARCIA                    00000000          N
062007051353999000147013TDOÑA MARIA ISABEL        BAUTISTA                 RAMIREZ                   00000000          N
062007051353999000147014TDOÑA ROSA MARIA          GUERRERO                 MERCHAN                   00000000          N
062007051353999000147015TDOÑA MARIA DEL MAR       SANCHEZ                  SUAREZ                    00000000          N
062007051353999000147016TDON DOMINGO              MARTINEZ                 BERRIEL                   00000000          N
062007051353999000147017TDON PEDRO ANDRES         GORDILLO                 MORALES                   00000000          N
062007051353999000147018TDON NORBERTO JOSE        ZAMORA                   FORTUNY                   00000000          N
062007051353999000147019TDOÑA LUISA MARIA         DOMINGUEZ                GUERRA                    00000000          N
062007051353999000147002TDOÑA MONSERRAT           MARTIN                   REGUERA                   00000000          N
062007051353999000147020TDOÑA ELISA ISABEL        MATOSO                   MELIAN                    00000000          N
062007051353999000147021TDON EMILIO JOSE          MARQUES                  PALOMINO                  00000000          N
062007051353999000147003TDON JUAN RAFAEL          ARRAIZ                   TAVIO                     00000000          N
062007051353999000147004TDON JOSE RAMON           MORALES                  CABALLERO                 00000000          N
062007051353999000147005TDOÑA AGUSTINA FELISA     CABRERA                  ROBAYNA                   00000000          N
062007051353999000147006TDON CARLOS               MARTINEZ DE MORENTIN     BARQUERO                  00000000          N
062007051353999000147007TDOÑA DULCE MARIA         MORALES                  ROCHA                     00000000          N
062007051353999000147008TDOÑA MARGARITA           JORDAN                   PEREZ                     00000000          N
062007051353999000147009TDON JUAN ARMANDO         NAVARRO                  NAVARRO                   00000000          N
062007051353999000148001TDOÑA ALMUDENA            MONSERRAT                DE LEON                   00000000          N
062007051353999000148010TDON ANTONIO RAMON        PEREZ                    HERNANDEZ                 00000000          N
062007051353999000148011TDON ALEJANDRO            FERNANDEZ                DARIAS                    00000000          N
062007051353999000148012TDOÑA MARIA MAGDALENA     DE LA CRUZ               FALCON                    00000000          N
062007051353999000148013TDON RAFAEL               BUSTO                    GARCIA                    00000000          N
062007051353999000148014TDOÑA MARIA ELVA          HERNANDEZ                ROMERO                    00000000          N
062007051353999000148015TDOÑA MARIA CANDELARIA    CACHON                   GUTIERREZ                 00000000          N
062007051353999000148016TDON DOMINGO JUAN         GUERRA                   BARRETO                   00000000          N
062007051353999000148017TDOÑA INES DEL CARMEN     BOIX                     CURBELO                   00000000          N
062007051353999000148018TDOÑA MARIA DEL CARMEN    HERNANDEZ                CABRERA                   00000000          N
062007051353999000148019TDON TOMAS PELAYO         GONZALEZ                 TRUJILLO                  00000000          N
062007051353999000148002TDON JOSE                 JORGE                    MONSERRAT                 00000000          N
062007051353999000148020TDON AGRICIO              CASTEJON                 CABRAL                    00000000          N
062007051353999000148021TDOÑA MARIA DOLORES       HERNANDEZ                JORGE                     00000000          N
062007051353999000148003TDON FRANCISCO JAVIER     MARTINEZ                 MARTIN                    00000000          N
062007051353999000148004TDOÑA BLANCA MIRIAM       PEÑA                     PADRON                    00000000          N
062007051353999000148005TDON LUIS                 RUIZ                     GARCIA                    00000000          N
062007051353999000148006TDON FRANCISCO            CALERO                   CARREÑO                   00000000          N
062007051353999000148007TDOÑA AURELIA             GUTIERREZ                SANTANA                   00000000          N
062007051353999000148008TDOÑA ESTRELLA            HERNANDEZ                CABRERA                   00000000          N
062007051353999000148009TDON FERNANDO             ARMAS                    CABRERA                   00000000          N
062007051384999000001001TDON ANTONIO              ALARCO                   HERNANDEZ                 00000000          S
062007051384999000001010TDON MANUEL JESUS         SIVERIO                  MORALES                   00000000          N
062007051384999000001011TDON ALEXIS               ROBLES                   HORMIGO                   00000000          N
062007051384999000001012TDON JAIME                ANSORENA                 CARRERA                   00000000          N
062007051384999000001013TDOÑA M. BELEN            BALFAGON                 SANTOLARIA                00000000          N
062007051384999000001014TDOÑA M. JOSE             BENITEZ                  SANTOS-MORAN              00000000          N
062007051384999000001015TDON ANTONIO              LUENGO                   BARRETO                   00000000          N
062007051384999000001016TDOÑA OMAIRA BEATRIZ      PEREZ                    DEL VALLE                 00000000          N
062007051384999000001017TDOÑA JULIA               DEBRIONES                BOTELLA                   00000000          N
062007051384999000001018TDON GUILLERMO            MECA                     CERVERA                   00000000          N
062007051384999000001019TDOÑA OFELIA M. DEL CRISTOREYES                    MIRANDA                   00000000          N
062007051384999000001002TDOÑA M. PILAR            MERINO                   TRONCOSO                  00000000          S
062007051384999000001020TDON JOSE M.              CASAÑAS                  CULLEN                    00000000          N
062007051384999000001021TDON ORLANDO              PADILLA                  TRUJILLO                  00000000          N
062007051384999000001022TDON VICENTE              TEJERA                   GONZALEZ                  00000000          N
062007051384999000001023TDOÑA CARMEN LUISA        CASTRO                   DORTA                     00000000          N
062007051384999000001024TDON CARLOS ENRIQUE       TARIFE                   HERNANDEZ                 00000000          N
062007051384999000001025TDOÑA ANA M.              MARTIN                   ZAMORANO                  00000000          N
062007051384999000001026TDOÑA VIRGINIA ISABEL     ANSORENA                 CARRERA                   00000000          N
062007051384999000001027TDOÑA CARMEN ROSA         LORENZO                  RODRIGUEZ                 00000000          N
062007051384999000001028TDON JULIO MANUEL         GONZALEZ                 CAMPORA                   00000000          N
062007051384999000001029TDON PABLO                MATOS                    MASCAREÑO                 00000000          N
062007051384999000001003TDON FELIX                SIERRA                   MELO                      00000000          S
062007051384999000001004TDON PEDRO JOSE           SUAREZ                   LOPEZ DE VERGARA          00000000          S
062007051384999000001005TDOÑA VICENTA             DIAZ                     SAEZ                      00000000          S
062007051384999000001006TDON GUILLERMO            DIAZ                     GUERRA                    00000000          N
062007051384999000001007TDON DOMINGO              CALZADILLA               FERRERA                   00000000          N
062007051384999000001008TDOÑA CELIA M.            MARTIN                   CASAÑAS                   00000000          N
062007051384999000001009TDOÑA M. JOSE             GUTIERREZ                PAJARON                   00000000          N
062007051384999000002001TDON SANTIAGO             PEREZ                    GARCIA                    00000000          S
062007051384999000002010TDOÑA M. DEL PILAR        RODRIGUEZ                DIAZ                      00000000          S
062007051384999000002011TDOÑA M. TERESA           CRUZ                     OVAL                      00000000          N
062007051384999000002012TDON JUAN MIGUEL          MARTIN                   ZARZA                     00000000          N
062007051384999000002013TDOÑA M. ISABEL           GARCIA                   HERNANDEZ                 00000000          N
062007051384999000002014TDOÑA INMACULADA ARACELI  GARCIA                   COBALEDA                  00000000          N
062007051384999000002015TDON JUAN PORFIRIO        HERNANDEZ                ARROYO                    00000000          N
062007051384999000002016TDOÑA M. LAURA            GRANADO                  MARRERO                   00000000          N
062007051384999000002017TDON FRANCISCO FERNANDO   ESCRICH                  ESTEBAN                   00000000          N
062007051384999000002018TDON HECTOR JOSE          GOMEZ                    HERNANDEZ                 00000000          N
062007051384999000002019TDOÑA UBALDINA            MORA                     MORENO                    00000000          N
062007051384999000002002TDON JOSE MIGUEL          RODRIGUEZ                FRAGA                     00000000          S
062007051384999000002020TDOÑA VIRGINIA DOLORES    HERNANDEZ                PEREZ                     00000000          N
062007051384999000002021TDON JOSE ANTONIO         DENIZ                    CUBAS                     00000000          N
062007051384999000002022TDON MANUEL ANGEL         HERNANDEZ                CRUZ                      00000000          N
062007051384999000002023TDOÑA NOEMI M.            MEDINA                   CUBAS                     00000000          N
062007051384999000002024TDOÑA ANTONIA M.          SILVA                    HERNANDEZ                 00000000          N
062007051384999000002025TDON JOSE MARIA           HIDALGO                  MENDEZ                    00000000          N
062007051384999000002026TDON ANTONIO              ARMAS                    PEREZ                     00000000          N
062007051384999000002027TDOÑA ARAMITA CONCEPCION  PADRON                   HERNANDEZ                 00000000          N
062007051384999000002028TDON JOSE CARLOS          HERNANDEZ                RIZO                      00000000          N
062007051384999000002029TDOÑA FRANCISCA BEATRIZ   ALVAREZ                  BETHENCOURT               00000000          N
062007051384999000002003TDOÑA ANA GUADALUPE       MORA                     PADILLA                   00000000          S
062007051384999000002004TDOÑA CLARA ISABEL        SEGURA                   DELGADO                   00000000          S
062007051384999000002005TDON JOSE ANTONIO         VALBUENA                 ALONSO                    00000000          S
062007051384999000002006TDON RICARDO LUIS         GUERRERO                 LEMUS                     00000000          S
062007051384999000002007TDON JOSE LUIS            DELGADO                  SANCHEZ                   00000000          S
062007051384999000002008TDOÑA M. MAGDALENA        DOMINGUEZ                SIERRA                    00000000          S
062007051384999000002009TDON MIGUEL ANGEL         PEREZ                    HERNANDEZ                 00000000          S
062007051384999000011001TDON RAMON EZEQUIEL       ROJAS                    HERNANDEZ                 00000000          N
062007051384999000011010TDOÑA JUANA M. CANDELARIA MARTIN                   GONZALEZ                  00000000          N
062007051384999000011011TDON FRANCISCO LUIS       AGUILAR                  JIMENEZ                   00000000          N
062007051384999000011012TDOÑA RAMONA NATIVIDAD    HERNANDEZ                JORGE                     00000000          N
062007051384999000011013TDON JOSE MANUEL          MARTIN                   MARTIN                    00000000          N
062007051384999000011014TDOÑA VENERANDA           HERNANDEZ                RODRIGUEZ                 00000000          N
062007051384999000011015TDON JUAN JOSE            DE LEON                  DE LEON                   00000000          N
062007051384999000011016TDOÑA M. CARMEN           MARTIN                   MARTIN                    00000000          N
062007051384999000011017TDON SERGIO BERNARDO      MARTIN                   CRESPO                    00000000          N
062007051384999000011018TDOÑA M. DE LA LUZ        MARRERO                  MOLINA                    00000000          N
062007051384999000011019TDON JUAN CARLOS          PEREZ                    ESTRELLO                  00000000          N
062007051384999000011002TDOÑA M. NIEVES           PEREZ                    ESTRELLO                  00000000          N
062007051384999000011020TDOÑA M. CARMEN           MARTINEZ                 GUERRERO                  00000000          N
062007051384999000011021TDON MANUEL               MARTINEZ                 GUERRERO                  00000000          N
062007051384999000011022TDOÑA M. SANDRA           ARGEAGA                  MARRERO                   00000000          N
062007051384999000011023TDON MANUEL               BASO                     GARCIA                    00000000          N
062007051384999000011024TDOÑA M. CANDELARIA       GUTIERREZ                RODRIGUEZ                 00000000          N
062007051384999000011025TDON ISMAEL JOSE          ROJAS                    PEREZ                     00000000          N
062007051384999000011026TDOÑA M. DE LAS NIEVES    HERNANDEZ                RODRIGUEZ                 00000000          N
062007051384999000011027TDON JOSE TOMAS           GONZALEZ                 GONZALEZ                  00000000          N
062007051384999000011028TDOÑA M. DEL MAR          TORRADO                  GOYANES                   00000000          N
062007051384999000011029TDON JUAN ANDRES          DE ARCOS                 SANDOVAL                  00000000          N
062007051384999000011003TDON JOSE OSCAR           PEREZ                    ESTRELLO                  00000000          N
062007051384999000011004TDOÑA LEONARDA            GONZALEZ                 YANES                     00000000          N
062007051384999000011005TDON LUIS ROBERTO         DIAZ                     CAMACHO                   00000000          N
062007051384999000011006TDOÑA YASMIN              HERNANDEZ                HERNANDEZ                 00000000          N
062007051384999000011007TDON FELIX ALVARO         MARRERO                  SANCHEZ                   00000000          N
062007051384999000011008TDOÑA M. MERCEDES         FUSTER                   JORGE                     00000000          N
062007051384999000011009TDON MARCOS RAMON         SANTANA                  ROJAS                     00000000          N
062007051384999000012001TDON RAIMUNDO MIGUEL      ALMEDA                   RODRIGUEZ                 00000000          N
062007051384999000012010TDON JESUS F. J.          ALVAREZ                  PEDROTE                   00000000          N
062007051384999000012011TDON MARCIAL              GARRIDO                  MARCOS                    00000000          N
062007051384999000012012TDON IVAN                 GARCIA                   MORENO                    00000000          N
062007051384999000012013TDON ANTONIO              DON GONZALEZ             RIVERO                    00000000          N
062007051384999000012014TDOÑA YESICA I.           MARTIN                   LOPEZ                     00000000          N
062007051384999000012015TDOÑA PURA                MARTIN                   PEREZ                     00000000          N
062007051384999000012016TDOÑA JUANA R.            RODRIGUEZ                ACOSTA                    00000000          N
062007051384999000012017TDOÑA M. ISABEL           TOLEDO                   MACHADO                   00000000          N
062007051384999000012018TDOÑA CONCEPCION M.       RODRIGUEZ                ACOSTA                    00000000          N
062007051384999000012019TDON MARCIAL              GARRIDO                  RUIZ                      00000000          N
062007051384999000012002TDON JUAN CARLOS          RODRIGUEZ                ACOSTA                    00000000          N
062007051384999000012020TDON MIGUEL J.            MARTIN                   LINARES                   00000000          N
062007051384999000012021TDON LUIS                 GARCIA                   MUÑOZ                     00000000          N
062007051384999000012022TDON JOAQUIN              GAZQUEZ                  CAZORLA                   00000000          N
062007051384999000012023TDON ROMUALDO             FERNANDEZ                PADRON                    00000000          N
062007051384999000012024TDOÑA M. CANDELARIA       RODRIGUEZ                ACOSTA                    00000000          N
062007051384999000012025TDOÑA NOELIA              GARCIA                   RODRIGUEZ                 00000000          N
062007051384999000012026TDOÑA ROCIO               MALDONADO                POLEO                     00000000          N
062007051384999000012027TDOÑA M. REYES            RODRIGUEZ                PADRON                    00000000          N
062007051384999000012028TDON MIGUEL               RANCEL                   GARCIA                    00000000          N
062007051384999000012029TDON EDUARDO              HERRERA                  DE LEON                   00000000          N
062007051384999000012003TDON JUAN FLORENCIO       HERNANDEZ                RODRIGUEZ                 00000000          N
062007051384999000012004TDOÑA EULALIA             ESPINOLA                 DORTA                     00000000          N
062007051384999000012005TDOÑA SABINA              MARTIN                   PEREZ                     00000000          N
062007051384999000012006TDOÑA ANA M.              GONZALEZ                 HERNANDEZ                 00000000          N
062007051384999000012007TDOÑA CARMEN V.           LUIS                     MORALES                   00000000          N
062007051384999000012008TDOÑA YOLANDA             DON PEREZ                ALAYON                    00000000          N
062007051384999000012009TDON JOSE ELADIO          MORENO                   MORENO                    00000000          N
062007051384999000113001TDON BENITO               CODINA                   CASALS                    00000000          N
062007051384999000113010TDOÑA JACQUELINE          CORREA                   CORREA                    00000000          N
062007051384999000113011TDON JOSE ANTONIO         JARA                     GONZALEZ                  00000000          N
062007051384999000113012TDON ANTONIO JESUS        SANCHEZ                  SOSA                      00000000          N
062007051384999000113013TDOÑA CLAUDIA             RODRIGUEZ                SPINA                     00000000          N
062007051384999000113014TDOÑA ROSA MARIA          MENDEZ                   ORTIZ                     00000000          N
062007051384999000113015TDOÑA MARIA TERESA        GOMEZ                    GONZALEZ                  00000000          N
062007051384999000113016TDOÑA ANGELES ESTHER      RAMIREZ                  GONZALEZ                  00000000          N
062007051384999000113017TDON AGUSTIN              RIVERO                   MARTIN                    00000000          N
062007051384999000113018TDON RICARDO JONATAN      RODRIGUEZ                HERNANDEZ                 00000000          N
062007051384999000113019TDOÑA HYUN CHUNG          LEE                      LEE                       00000000          N
062007051384999000113002TDON JUAN MANUEL          FERNANDEZ DEL TORCO      ALONSO                    00000000          N
062007051384999000113020TDOÑA MATILDE OLEGARIA    HERNANDEZ                DEL CASTILLO              00000000          N
062007051384999000113021TDON CRISTOBAL MANUEL     GARCIA                   BARROSO                   00000000          N
062007051384999000113022TDON CEFERINO DEOGRACIAS  RODRIGUEZ                FERNANDEZ                 00000000          N
062007051384999000113023TDON SANTIAGO             GONZALEZ                 DORTA                     00000000          N
062007051384999000113024TDOÑA DAIDA               GUTIERREZ                SOSA                      00000000          N
062007051384999000113025TDOÑA MONICA MARIA        BASO                     BAEZ                      00000000          N
062007051384999000113026TDON JOSE FERNANDO        LEON                     MENDEZ                    00000000          N
062007051384999000113027TDON ANTONIO              HERNANDEZ                RODRIGUEZ                 00000000          N
062007051384999000113028TDOÑA MARIA YOLANDA       MANSITO                  ALVAREZ                   00000000          N
062007051384999000113029TDOÑA MARIA DEL CRISTO    SOCAS                    GARCIA                    00000000          N
062007051384999000113003TDON SERGIO               PEREZ                    NAVARRO                   00000000          N
062007051384999000113004TDOÑA LUZ MARIA DEL PINO  SOSA                     FERNANDEZ                 00000000          N
062007051384999000113005TDOÑA MIRIAM              GONZALEZ                 BELTRAN                   00000000          N
062007051384999000113006TDON EDUARDO              PINTADO                  MASCAREÑO                 00000000          N
062007051384999000113007TDON DAMASO JACOBO        RODRIGUEZ                SANCHEZ                   00000000          N
062007051384999000113008TDOÑA CANDELARIA SARAVEL  MORENO                   ACOSTA                    00000000          N
062007051384999000113009TDON FRANCISCO JUAN CARLOSTRAY                     BOUSOÑO                   00000000          N
062007051384999000114001TDON RICARDO              MELCHIOR                 NAVARRO                   00000000          S
062007051384999000114010TDOÑA JOSEFA              GARCIA                   MORENO                    00000000          S
062007051384999000114011TDON EFRAIN               MEDINA                   HERNANDEZ                 00000000          S
062007051384999000114012TDOÑA ELSA                CASAS                    CABELLO                   00000000          S
062007051384999000114013TDON DAMASO               ARTEAGA                  SUAREZ                    00000000          S
062007051384999000114014TDON FRANCISCO            GARCIA-TALAVERA          CASAÑAS                   00000000          S
062007051384999000114015TDOÑA M. COROMOTO         YANES                    GONZALEZ                  00000000          N
062007051384999000114016TDON ABEL                 MORALES                  RODRIGUEZ                 00000000          N
062007051384999000114017TDON CRISTOBAL            DE LA ROSA               CROISSIER                 00000000          N
062007051384999000114018TDON MANUEL               ORTEGA                   SANTAELLA                 00000000          N
062007051384999000114019TDOÑA MONICA C.           LUIS                     MEDINA                    00000000          N
062007051384999000114002TDON JOSE MANUEL          BERMUDEZ                 ESPARZA                   00000000          S
062007051384999000114020TDOÑA OMAIRA              ABREU                    PEREZ                     00000000          N
062007051384999000114021TDON YONATHAN             MARTIN                   FUMERO                    00000000          N
062007051384999000114022TDOÑA PATRICIA            MOTA                     MEDINA                    00000000          N
062007051384999000114023TDOÑA EVA                 GONZALEZ                 MOSCOSO                   00000000          N
062007051384999000114024TDON JAIRO                GONZALO                  RIVERO                    00000000          N
062007051384999000114025TDON JEREMIAS             PIÑERO                   RIVERO                    00000000          N
062007051384999000114026TDON CESAR                GOMEZ                    DEL REY                   00000000          N
062007051384999000114027TDON MIGUEL               VELAZQUEZ                TORRES                    00000000          N
062007051384999000114028TDOÑA CAROLINA            RAMIREZ                  GONZALEZ                  00000000          N
062007051384999000114029TDOÑA M. INMACULADA       RODRIGUEZ                GUIMERA                   00000000          N
062007051384999000114003TDOÑA MONICA              MENDEZ                   ORAMAS                    00000000          S
062007051384999000114004TDOÑA CRISTINA            VALIDO                   GARCIA                    00000000          S
062007051384999000114005TDON VICTOR               PEREZ                    BORREGO                   00000000          S
062007051384999000114006TDON CARLOS ENRIQUE       ALONSO                   RODRIGUEZ                 00000000          S
062007051384999000114007TDON WLADIMIRO            RODRIGUEZ                BRITO                     00000000          S
062007051384999000114008TDOÑA M. DEL PINO         DE LEON                  HERNANDEZ                 00000000          S
062007051384999000114009TDON JOSE JOAQUIN         BETHENCOURT              PADRON                    00000000          S
062007051384999000120001TDON ALEJANDRO A.         DORTA                    CASTILLO                  00000000          N
062007051384999000120010TDON TOMAS ABEL           RIVERO                   RIVERO                    00000000          N
062007051384999000120011TDOÑA MAGDALENA           CABRERA                  ALMENARA                  00000000          N
062007051384999000120012TDOÑA LOURDES             RUBIO                    CASAS                     00000000          N
062007051384999000120013TDON FRANCISCO            PADILLA                  CABRERA                   00000000          N
062007051384999000120014TDON ADRIAN JOSE          PEREZ                    GIL                       00000000          N
062007051384999000120015TDOÑA MONICA CARMEN       PADILLA                  HERRERA                   00000000          N
062007051384999000120016TDON HUGO ANDRES          LAMARTHEE                ABREU                     00000000          N
062007051384999000120017TDOÑA ANA PATRICIA        GIL                      SANCHEZ                   00000000          N
062007051384999000120018TDOÑA M. REYES            GUADARRAMA               MOLINA                    00000000          N
